id,image_url,permalink
208,https://us-east-1.tchyn.io/snopes-production/uploads/2017/10/Screenshot-2017-10-03-at-11.50.13-AM.png,https://www.snopes.com/fact-check/las-vegas-shooter-trump-protest/
209,https://us-east-1.tchyn.io/snopes-production/uploads/2017/10/us-navy-kneeling.jpg,https://www.snopes.com/fact-check/army-football-team-kneel-protest-national-anthem/
210,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/nfl-burns-flag.jpg,https://www.snopes.com/fact-check/nfl-player-burned-american-flag-in-locker-room/
212,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/aaron-rodgers.jpg,https://www.snopes.com/fact-check/aaron-rodgers-stand-for-the-flag-kneel-for-the-cross-t-shirt/
214,https://us-east-1.tchyn.io/snopes-production/uploads/2016/11/trumpflag.jpg,https://www.snopes.com/fact-check/trumps-flip-flop-on-flag-burning/
216,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/hurricane-jose.jpg,https://www.snopes.com/fact-check/hurricane-jose-30-foot-waves-jennettes-pier/
219,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/Screen-Shot-2017-09-15-at-11.30.50-AM.png,https://www.snopes.com/fact-check/giant-fossil-seahorse/
220,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/maya-the-bee.jpg,https://www.snopes.com/fact-check/maya-bee-scene/
222,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/red-cross-meal.jpg,https://www.snopes.com/fact-check/red-cross-harvey-meal/
223,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/twitter-pic.jpg,https://www.snopes.com/fact-check/heath-ledger-cyrian-murphy-photograph-real/
224,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/viral-video-lab.jpg,https://www.snopes.com/fact-check/three-sharks-filmed-in-miami-flood-waters-after-hurricane-irma/
225,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/brock-turner-rape.jpg,https://www.snopes.com/fact-check/textbook-brock-turner-criminology-example/
227,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/dan-scavino.jpg,https://www.snopes.com/fact-check/hurricane-irma-hitting-miami-airport/
229,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/fb-video.jpg,https://www.snopes.com/fact-check/irma-barbuda-video/
230,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/golfers.jpg,https://www.snopes.com/fact-check/people-golfing-right-next-huge-forest-fire/
231,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/hurricane-irma.jpg,https://www.snopes.com/fact-check/hurricane-irma-now-contains-sharks/
232,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/hickenlooper.jpg,https://www.snopes.com/fact-check/arthur-hickenlooper-81-american-ninjaj-warrior/
233,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/trump-cats.jpg,https://www.snopes.com/fact-check/trump-saved-two-cats-after-hurricane-harvey/
234,https://us-east-1.tchyn.io/snopes-production/uploads/2017/09/tim-allen-cnn.jpg,https://www.snopes.com/fact-check/cnn-mistake-tim-allen-joel-osteen/
235,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/inflatable-dam.jpg,https://www.snopes.com/fact-check/texas-house-saved-inflatable-dam/
236,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/Screenshot-2017-08-31-at-10.jpg,https://www.snopes.com/fact-check/melania-trump-heels-houston-hurricane-harvey/
237,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/navy-destroyer-houston.jpg,https://www.snopes.com/fact-check/navy-destroyer-collides-building-downtown-houston/
238,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/hamil-and-vader.jpg,https://www.snopes.com/fact-check/james-earl-jones-star-wars-london-segregation/
239,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/trumpspraytan.jpg,https://www.snopes.com/fact-check/trump-spray-tan-television/
241,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/obama-and-soros.jpg,https://www.snopes.com/fact-check/photograph-obama-soros-laughing/
242,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/bart-simpson-fake-chalkboard-gag.jpg,https://www.snopes.com/fact-check/did-bart-simpson-mock-islam-during-a-chalkboard-gag/
243,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/not-antifa-mugshots.jpg,https://www.snopes.com/fact-check/antifa-mugshots-charlottesville/
244,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/fb-eclipse.jpg,https://www.snopes.com/fact-check/sunlight-cross-eclipse/
245,https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/kuwait-dogs.jpg,https://www.snopes.com/fact-check/photographs-show-dozens-dead-dogs-kuwait/
246,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/antifa-sturgis-rally.jpg,https://www.snopes.com/fact-check/antifa-protest-sturgis-2018/
247,https://us-east-1.tchyn.io/snopes-production/uploads/2016/03/eclipse-image.jpg,https://www.snopes.com/fact-check/eclipse-over-south-pacific/
248,https://us-east-1.tchyn.io/snopes-production/uploads/2016/06/5__Brandon_Rogers_-_I_have_no_words_for_the_people_who_did_this_to___.jpg,https://www.snopes.com/fact-check/vietnam-wall-graffiti/
249,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/man-and-mountain.jpg,https://www.snopes.com/fact-check/man-really-look-like-mountain/
250,https://us-east-1.tchyn.io/snopes-production/uploads/2015/03/eclipseart.jpg,https://www.snopes.com/fact-check/solar-eclipse-from-space/
251,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/the-antifa-manual.jpg,https://www.snopes.com/fact-check/is-this-antifa-manual-real/
252,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/rainbow-mountains-1.jpg,https://www.snopes.com/fact-check/rainbow-mountains-real/
253,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/steve-bannon.jpg,https://www.snopes.com/fact-check/steve-bannon-bloody-lip/
254,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/freddie-mercury.jpg,https://www.snopes.com/fact-check/freddie-mercury-putting-make/
255,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/antifa.jpg,https://www.snopes.com/fact-check/antifa-flyers-call-for-the-murder-of-white-children/
256,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/millenial-matt.jpg,https://www.snopes.com/fact-check/trump-photographed-with-charlottesville-white-nationalist/
257,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/not-antifa.jpg,https://www.snopes.com/fact-check/antifa-member-photographed-beating-police-officer/
258,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/klanpolice.jpg,https://www.snopes.com/fact-check/racist-protesters-protected-black-policeman/
261,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/20727962_10155657532452650_5127414016212651588_n.jpg,https://www.snopes.com/fact-check/fire-and-fury-comic-book-villain/
262,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/blue-whale-photo.jpg,https://www.snopes.com/fact-check/blue-whale-under-rowboat/
263,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/pope.jpg,https://www.snopes.com/fact-check/pope-francis-kisses-david-rockefellers-hand/
265,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/kuwait-weather.jpg,https://www.snopes.com/fact-check/62-degree-celsius-kuwait-tree-fire/
266,https://us-east-1.tchyn.io/snopes-production/uploads/2015/06/Argentina-Dolphin.jpg,https://www.snopes.com/fact-check/couple-kills-dolphin-urinating/
268,https://us-east-1.tchyn.io/snopes-production/uploads/2016/04/Pasted_Image_4_21_16__1_31_PM.jpg,https://www.snopes.com/fact-check/sergeant-gregory-hayes/
270,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/lightning-bolt.jpg,https://www.snopes.com/fact-check/lightning-striking-a-river/
271,https://us-east-1.tchyn.io/snopes-production/uploads/2017/08/devils-tower.jpg,https://www.snopes.com/fact-check/roots-devils-tower/
272,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/russia-pilot.jpg,https://www.snopes.com/fact-check/russian-pilot-bridge-1965/
273,https://us-east-1.tchyn.io/snopes-production/uploads/2016/08/panda.jpg,https://www.snopes.com/fact-check/panda-on-a-plane/
274,https://us-east-1.tchyn.io/snopes-production/uploads/2016/08/wwii-gun.jpg,https://www.snopes.com/fact-check/german-tank-shot-down-ufos/
277,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/lion-and-cat.jpg,https://www.snopes.com/fact-check/lion-and-cat/
278,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/orca-whales.jpg,https://www.snopes.com/fact-check/photograph-kayak-orcas/
279,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/che-lennon.jpg,https://www.snopes.com/fact-check/lennon-che-guitar/
281,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/Tom_Hanks_Facebook.jpg,https://www.snopes.com/fact-check/tom-hanks-t-shirt/
282,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/anthony-scarmuci.jpg,https://www.snopes.com/fact-check/scaramucci-explicit-tweet-2009/
283,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/how-high-is-too-high.jpg,https://www.snopes.com/fact-check/middle-school-break-arms-jumping-off-water-tower-science-project/
284,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/whales-in-venice.jpg,https://www.snopes.com/fact-check/whale-venice-canal-photograph/
285,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/league-of-german-girls.jpg,https://www.snopes.com/fact-check/league-of-german-girls-inspection-during-world-war-ii/
286,https://us-east-1.tchyn.io/snopes-production/uploads/2015/09/builders-foam.jpg,https://www.snopes.com/fact-check/builders-foam-hair/
287,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/skeleton-scarecrow.png,https://www.snopes.com/fact-check/scarecrow-human-body/
288,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/supercell-south-dakota-markco-korosec.jpg,https://www.snopes.com/fact-check/real-supercell-video/
290,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/oklahoma-tornado-1898.jpg,https://www.snopes.com/fact-check/1898-oklahoma-tornado/
292,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/love-on-the-rough-robot.jpg,https://www.snopes.com/fact-check/lady-golfers-robot-trainer/
293,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/svt-meteorlogists.jpg,https://www.snopes.com/fact-check/weather-report-sweden-iraq/
295,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/spot-the-difference.jpg,https://www.snopes.com/fact-check/trump-sons-photo/
296,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/giant-tree.jpg,https://www.snopes.com/fact-check/ancient-giant-trees/
298,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/not-trump-white-house.jpg,https://www.snopes.com/fact-check/american-flag-white-house/
299,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/Screenshot-2017-07-10-aputint-7.jpg,https://www.snopes.com/fact-check/putin-surrounded-g20/
300,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/detroit-collage.jpg,https://www.snopes.com/fact-check/electric-car-1905/
301,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/ali-money.jpg,https://www.snopes.com/fact-check/muhammad-ali-winnings-1964/
302,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cnngirl.jpg,https://www.snopes.com/fact-check/cnn-same-refugee-girl/
303,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/yellowstone.jpg,https://www.snopes.com/fact-check/yellowstone-lava-geyser/
304,https://us-east-1.tchyn.io/snopes-production/uploads/2015/03/flathead.jpg,https://www.snopes.com/fact-check/flathead-lake/
306,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/panda-farm.jpg,https://www.snopes.com/fact-check/panda-solar-farm-china/
307,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/cute-bunny.jpg,https://www.snopes.com/fact-check/bunny-toy-photograph/
308,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/masturbating-man.jpg,https://www.snopes.com/fact-check/pompeii-man-ruins/
309,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/muhammad-ali-and-not-michael-jackson.jpg,https://www.snopes.com/fact-check/muhammad-ali-michael-jackson/
311,https://us-east-1.tchyn.io/snopes-production/uploads/2017/07/police-norway-fake.jpg,https://www.snopes.com/fact-check/norwegian-police-officers/
312,https://us-east-1.tchyn.io/snopes-production/uploads/2012/03/boeing797-example.jpg,https://www.snopes.com/fact-check/boeing-797/
313,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/black-forest.jpg,https://www.snopes.com/fact-check/did-germanys-black-forest-cause-15000-missing-person-cases-last-year/
314,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/kfc-dearborn.jpg,https://www.snopes.com/fact-check/kfc-dearborn-shariah-law/
315,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/mad-cartoon.jpg,https://www.snopes.com/fact-check/did-mad-magazine-publish-a-trump-cartoon-in-1992/
316,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/beluga-whale-and-seal.jpg,https://www.snopes.com/fact-check/whale-hugs-seal/
318,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/human-lamb-1.jpg,https://www.snopes.com/fact-check/half-human-half-lamb-born-south-africa/
319,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/london-tube.jpg,https://www.snopes.com/fact-check/london-underground-sign/
320,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/julie-richardson.jpg,https://www.snopes.com/fact-check/1898-julia-richardson/
321,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/meerkat-bath.jpg,https://www.snopes.com/fact-check/meerkat-bath-photograph/
324,https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/betty-white-facebook.jpg,https://www.snopes.com/fact-check/betty-white-in-her-20s-photo/
325,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/fake-tweet-photo.jpg,https://www.snopes.com/fact-check/alexandria-shooter-james-hodgkinson-protested-with-sign-rand-paul-tweet/
326,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Big_Hog_Calhoun_on_Twitter___We_dissect_the_numbers_from_our_Medicare_actuary_team__https___t_co_ZReqEwnXPG_.jpg,https://www.snopes.com/fact-check/vox-infographic/
327,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/16-cameras.jpg,https://www.snopes.com/fact-check/sun-full-moon/
328,https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/nancy-pelosi-miss-lube-rack-.jpg,https://www.snopes.com/fact-check/nancy-pelosi-miss-lube-rack-1959/
329,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/penis-formation.jpg,https://www.snopes.com/fact-check/trump-odd-shaped-motorcade/
330,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/That_time_your_8th_grade_daughter_earned_the____-_Kendra_Galordi_Frautnick.jpg,https://www.snopes.com/fact-check/trump-letters-succuess/
331,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Viking-Burial-Scotts-Flat-1024x614.jpg,https://www.snopes.com/fact-check/viking-funeral-california/
332,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/liar-in-chief.jpg,https://www.snopes.com/fact-check/liar-chief-time-magazine-cover-real/
334,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/monroe-cat.jpg,https://www.snopes.com/fact-check/marilyn-monroe-cat-photograph/
336,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/whoopi-goldberg-should-be-fired-from-the-view-and-boycotted.jpg,https://www.snopes.com/fact-check/whoopi-goldberg-wears-violent-trump-shirt/
337,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/reality-winner-parody.jpg,https://www.snopes.com/fact-check/fox-news-reality-winner-parody-account-broadcast/
338,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Trumpleak1.jpg,https://www.snopes.com/fact-check/balloon-breasted-trump/
339,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Trumpleak2.jpg,https://www.snopes.com/fact-check/trump-stripper-photograph/
341,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/trump-liberace.jpg,https://www.snopes.com/fact-check/donald-trump-with-liberace/
343,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/mows-during-tornado.jpg,https://www.snopes.com/fact-check/man-mowed-lawn-tornado/
344,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/bondage.jpg,https://www.snopes.com/fact-check/president-trump-in-diaper/
347,https://us-east-1.tchyn.io/snopes-production/uploads/2017/06/Trump-G7-meme.jpg,https://www.snopes.com/fact-check/trump-g7-no-notes/
348,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/burn-flag.png,https://www.snopes.com/fact-check/mosque-burn-american-flag/
349,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/angel-flight.jpg,https://www.snopes.com/fact-check/angel-flights-fallen-soldiers/
350,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/white_house_hotel___catering_requirements_middle_east_presidential_visit_may_2017.jpg,https://www.snopes.com/fact-check/white-house-catering-list-leak/
354,https://us-east-1.tchyn.io/snopes-production/uploads/2015/10/crisis-actor-san-bernardino.jpg,https://www.snopes.com/fact-check/same-girl-crying-now-oregon/
356,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/monster-bullfrog.jpg,https://www.snopes.com/fact-check/monster-bullfrog/
357,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/pope-hands.jpg,https://www.snopes.com/fact-check/pope-francis-trump-hand-slap/
358,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/berkeley_breathed_letter.png,https://www.snopes.com/fact-check/berkeley-breathed-trump-letter/
359,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/murray-hunter.jpg,https://www.snopes.com/fact-check/bill-murray-hunter-s-thompson-t-shirts/
360,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/grasshopper.jpg,https://www.snopes.com/fact-check/enormous-grasshopper-montana/
361,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/trump-pope-obama.jpg,https://www.snopes.com/fact-check/pope-francis-trump-obama-smile/
362,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/hisotircal-pics-witchcraft.jpg,https://www.snopes.com/fact-check/women-witchcraft-china/
363,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/ariana-grande-american-flag.jpg,https://www.snopes.com/fact-check/ariana-grande-american-flag-photograph/
368,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/elvis.jpg,https://www.snopes.com/fact-check/bruce-lee-elvis-dojo/
370,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/plane-over-beach.jpg,https://www.snopes.com/fact-check/biplane-buzz-beach-1911/
371,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/rainbow-mountain.jpg,https://www.snopes.com/fact-check/rainbow-mountains-of-peru/
372,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/jd-salinger-1.jpg,https://www.snopes.com/fact-check/salinger-write-nude/
373,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/president-trump-golfing.jpg,https://www.snopes.com/fact-check/donald-trump-golf-course/
374,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/sturgeon-whale.jpg,https://www.snopes.com/fact-check/whale-mackinac-great-lakes/
377,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/giant-squid.jpg,https://www.snopes.com/fact-check/giant-squid-indonesia/
379,https://us-east-1.tchyn.io/snopes-production/uploads/2015/12/12390911_1123819337628988_2196285075450691985_n.jpg,https://www.snopes.com/fact-check/wolf-pack-photo/
381,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/not-oabams.jpg,https://www.snopes.com/fact-check/obama-white-house-muslim/
383,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/mlk-flips-the-bird.jpg,https://www.snopes.com/fact-check/mlk-flip-off/
384,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/no-helmets-on-moon.jpg,https://www.snopes.com/fact-check/astronauts-helmets-moon/
385,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/pipe-plane.jpeg,https://www.snopes.com/fact-check/native-americans-airplane-arrows/
386,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/a-1.jpg,https://www.snopes.com/fact-check/baby-born-holding-iud/
387,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/refugees-sign.jpg,https://www.snopes.com/fact-check/legs-open-refugees-sign/
390,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/antifa.jpg,https://www.snopes.com/fact-check/duct-tape-antifa/
392,https://us-east-1.tchyn.io/snopes-production/uploads/2017/05/Screen-Shot-2017-05-01-at-12.07.45-PM.png,https://www.snopes.com/fact-check/clouds-over-mount-fuji/
393,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/bill-nye.jpg,https://www.snopes.com/fact-check/bill-nye-gender-chromosomes/
394,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/squirrels.jpg,https://www.snopes.com/fact-check/water-bending-squirrel/
395,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/Screenshot-2017-04-26-at-4.47.51-PM.png,https://www.snopes.com/fact-check/trump-caught-tweeting/
396,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/potholes.jpg,https://www.snopes.com/fact-check/pot-potholes-portland/
397,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/pacific-rim-comparison.jpg,https://www.snopes.com/fact-check/sea-roach/
398,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/black-stones.jpg,https://www.snopes.com/fact-check/black-stones-rain-turkey/
399,https://us-east-1.tchyn.io/snopes-production/uploads/2016/05/salamander.jpg,https://www.snopes.com/fact-check/diplocaulus-model-photo-hoax/
400,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/paul-walkers-ghost.jpg,https://www.snopes.com/fact-check/paul-walkers-ghost/
401,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/Screenshot-2017-04-19-at-10.33.35-AM-Edited.png,https://www.snopes.com/fact-check/indonesia-lost-tribe/
402,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/nyt-sports.jpg,https://www.snopes.com/fact-check/patriots-white-house-attendance/
403,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/xray-cockroach.jpg,https://www.snopes.com/fact-check/cockroach-zimbabwe-x-ray/
404,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/monroe-and-taylor.jpg,https://www.snopes.com/fact-check/marilyn-monroe-liz-taylor/
406,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/fox8news-dark-white.jpg,https://www.snopes.com/fact-check/wjw-dark-white-steve-stephens/
407,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/17862442_1408005015888452_5172085875849675802_n-1.jpg,https://www.snopes.com/fact-check/black-raspberry-chocolate-chip-oreos/
408,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/Condor-flight-helmets.jpg,https://www.snopes.com/fact-check/united-passengers-crash-helmets/
411,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/Screenshot-2017-04-13-at-11.16.09-AM.png,https://www.snopes.com/fact-check/trump-ivanka-chametz/
412,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/spock-and-john-lennon.jpg,https://www.snopes.com/fact-check/lennon-guitar-spock-elvis/
413,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/southwest-logo.jpg,https://www.snopes.com/fact-check/southwest-airlines-slogan/
414,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/blood-of-jesus.jpg,https://www.snopes.com/fact-check/blood-of-jesus-flower/
415,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/united-airlines.jpg,https://www.snopes.com/fact-check/united-airlines-seating-and-apparel/
416,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/trump-diarhea.jpg,https://www.snopes.com/fact-check/trump-diarrhea-golf-course/
417,https://us-east-1.tchyn.io/snopes-production/uploads/2015/04/astro5.jpg,https://www.snopes.com/fact-check/a-spanish-mystery/
418,https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/12507579_10207567679504102_6589331564951282548_n.jpg,https://www.snopes.com/fact-check/gates-of-heaven/
419,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/blue-strawberry-collage.jpg,https://www.snopes.com/fact-check/blue-strawberries/
422,https://us-east-1.tchyn.io/snopes-production/uploads/2017/04/A-tweet-from-GSMNPNews-about-the-underground-city-beneath-Cades-Cove.jpg,https://www.snopes.com/fact-check/underground-city-cades-cove/
424,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/bear-hunting.jpg,https://www.snopes.com/fact-check/kill-hibernating-bear/
425,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/do-not-cross-field.jpg,https://www.snopes.com/fact-check/bull-warning-sign-field/
426,https://us-east-1.tchyn.io/snopes-production/uploads/2016/10/great-white-sharks.jpg,https://www.snopes.com/fact-check/great-white-sharks-spotted-in-mississippi-river/
427,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/melania-trump-vogue.jpg,https://www.snopes.com/fact-check/melania-trump-jet/
428,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/Hail-Satan.jpg,https://www.snopes.com/fact-check/hail-satan-hidden-10000-bill/
432,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/roger-stone.jpg,https://www.snopes.com/fact-check/roger-stone-nixon-tattoo/
434,https://us-east-1.tchyn.io/snopes-production/uploads/2016/12/cat-topiaries.jpg,https://www.snopes.com/fact-check/topiary-cats/
435,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/grilled-cheese-phone.jpg,https://www.snopes.com/fact-check/cheese-phone-pocket/
436,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/hugh-jackman.jpg,https://www.snopes.com/fact-check/comic-book-mugging/
439,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/georgian-1.jpg,https://www.snopes.com/fact-check/georgian-speekle/
440,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/o-x-mlk.jpg,https://www.snopes.com/fact-check/obama-malcolm-x-king/
442,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/harry-potter-clouds.jpg,https://www.snopes.com/fact-check/dementor-figure-in-sky/
443,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/lot-reserved-for-future-internment-camp.jpg,https://www.snopes.com/fact-check/lot-reserved-for-future-internment-camp/
444,https://us-east-1.tchyn.io/snopes-production/uploads/2016/01/house-in-stadium.jpg,https://www.snopes.com/fact-check/osaka-baseball-stadium-neighborhood/
446,https://us-east-1.tchyn.io/snopes-production/uploads/2017/03/red-blood-cell.jpg,https://www.snopes.com/fact-check/red-blood-cell-tip-needle/
447,https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/stephen-miller-white-power-resized.jpg,https://www.snopes.com/fact-check/stephen-miller-white-power-hand-sign/
448,https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/ivanka-putin-and-murdoch.jpg,https://www.snopes.com/fact-check/ivanka-trump-with-vladimir-putin-and-wendi-murdoch/
449,https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/violin.jpg,https://www.snopes.com/fact-check/violin-island-in-costa-rica/
450,https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/magic-johnson.jpg,https://www.snopes.com/fact-check/magic-johnson-celebrity-crew/
451,https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/starbucks-coffee.jpg,https://www.snopes.com/fact-check/starbucks-trump-photo-floor/
453,https://us-east-1.tchyn.io/snopes-production/uploads/2017/02/acesha-a-bright.jpg,https://www.snopes.com/fact-check/acesha-bright-murder/
